age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status,max_allowed_loan
25.0,62050,MORTGAGE,1,MEDICAL,8200,17.04,0.11,N,4,1,8200
25.0,54400,MORTGAGE,4,MEDICAL,5000,14.91,0.07,Y,3,1,5000
25.0,60000,RENT,6,VENTURE,25000,10.08,0.42,N,4,1,25000
25.0,35000,RENT,0,MEDICAL,9800,15.7,0.3,N,4,1,9800
25.0,43200,RENT,4,MEDICAL,9000,16.77,0.21,Y,2,1,9000
25.0,36000,RENT,0,PERSONAL,12000,12.53,0.33,Y,2,1,12000
25.0,40000,RENT,0,VENTURE,4500,10.99,0.11,N,4,1,4500
25.0,38000,RENT,1,EDUCATION,12000,13.23,0.32,Y,4,1,12000
25.0,66300,MORTGAGE,1,MEDICAL,9000,13.49,0.14,N,3,1,9000
25.0,61200,MORTGAGE,9,MEDICAL,20000,11.71,0.29,N,2,1,20000
25.0,31200,RENT,5,DEBTCONSOLIDATION,14500,15.33,0.45,Y,3,1,14500
25.0,51500,MORTGAGE,2,MEDICAL,11000,17.93,0.21,Y,4,1,11000
25.0,24000,RENT,3,MEDICAL,10000,7.51,0.4,N,4,1,10000
25.0,50000,RENT,3,HOMEIMPROVEMENT,20000,5.99,0.4,N,3,1,20000
25.0,30000,RENT,9,VENTURE,10000,20.86,0.33,N,4,1,10000
25.0,45000,RENT,5,MEDICAL,9000,12.69,0.2,N,3,1,9000
25.0,59000,RENT,9,MEDICAL,1500,20.8,0.03,Y,2,1,1500
25.0,32000,RENT,2,VENTURE,12000,7.88,0.38,N,3,1,12000
25.0,54000,RENT,3,DEBTCONSOLIDATION,1500,13.98,0.03,Y,3,1,1500
25.0,63000,RENT,0,HOMEIMPROVEMENT,18000,17.39,0.28,Y,2,1,18000
25.0,57492,RENT,9,DEBTCONSOLIDATION,20000,12.53,0.36,N,3,1,20000
25.0,25200,RENT,4,HOMEIMPROVEMENT,4475,12.92,0.18,Y,3,1,4475
25.0,34000,RENT,1,DEBTCONSOLIDATION,13000,15.68,0.37,Y,3,1,13000
25.0,79050,RENT,5,MEDICAL,7000,14.96,0.09,N,4,1,7000
25.0,43200,RENT,6,EDUCATION,1200,13.8,0.03,N,3,1,1200
25.0,58000,RENT,5,DEBTCONSOLIDATION,14000,12.61,0.24,N,4,1,14000
25.0,45000,RENT,2,VENTURE,10000,15.05,0.22,Y,3,1,10000
25.0,29100,MORTGAGE,1,MEDICAL,7500,14.54,0.25,Y,2,1,7500
25.0,30000,RENT,0,DEBTCONSOLIDATION,3600,15.95,0.12,N,2,1,3600
25.0,30000,RENT,9,DEBTCONSOLIDATION,13000,13.99,0.43,Y,4,1,13000
25.0,31800,RENT,2,VENTURE,8000,10.71,0.23,N,2,1,8000
25.0,37200,RENT,4,HOMEIMPROVEMENT,7200,13.49,0.19,N,3,1,7200
25.0,59004,RENT,5,DEBTCONSOLIDATION,20000,13.79,0.34,N,4,1,20000
25.0,31200,RENT,0,DEBTCONSOLIDATION,9250,14.59,0.3,N,4,1,9250
25.0,62393,RENT,6,MEDICAL,25000,15.65,0.39,Y,4,1,25000
25.0,42000,RENT,9,PERSONAL,5000,12.87,0.12,Y,2,1,5000
25.0,49716,MORTGAGE,3,MEDICAL,8000,5.42,0.16,N,3,1,8000
25.0,44000,MORTGAGE,3,EDUCATION,2725,12.98,0.06,N,2,1,2725
25.0,54000,MORTGAGE,4,DEBTCONSOLIDATION,11025,12.87,0.2,Y,4,1,11025
25.0,33300,RENT,3,VENTURE,13200,11.48,0.4,N,3,1,13200
25.0,28000,RENT,0,DEBTCONSOLIDATION,13000,9.91,0.5,N,3,1,13000
25.0,42000,RENT,8,EDUCATION,7000,10.59,0.17,N,3,1,7000
25.0,26000,RENT,0,HOMEIMPROVEMENT,9000,11.71,0.35,N,4,1,9000
25.0,30000,RENT,4,VENTURE,13250,11.71,0.44,N,3,1,13250
25.0,40000,RENT,3,DEBTCONSOLIDATION,15000,14.26,0.38,N,4,1,15000
25.0,48500,RENT,0,HOMEIMPROVEMENT,6000,15.99,0.13,N,3,1,6000
25.0,34000,MORTGAGE,4,PERSONAL,7600,16.29,0.23,N,2,1,7600
25.0,232050,MORTGAGE,9,MEDICAL,6000,15.7,0.26,N,2,1,6000
25.0,34000,RENT,4,MEDICAL,14500,15.58,0.47,N,4,1,14500
25.0,63000,MORTGAGE,0,DEBTCONSOLIDATION,10000,17.49,0.16,Y,4,1,10000
25.0,43000,RENT,10,HOMEIMPROVEMENT,20000,12.18,0.46,N,2,1,20000
25.0,9600,RENT,2,MEDICAL,7000,14.11,0.06,Y,4,1,7000
25.0,45000,RENT,9,MEDICAL,5000,6.62,0.11,N,4,1,5000
25.0,30000,MORTGAGE,1,HOMEIMPROVEMENT,8000,11.89,0.27,N,3,1,8000
25.0,81500,MORTGAGE,9,PERSONAL,10000,11.48,0.12,N,4,1,10000
25.0,38400,RENT,2,MEDICAL,12000,10.75,0.32,N,4,1,12000
25.0,75000,RENT,10,DEBTCONSOLIDATION,5425,15.62,0.07,N,2,1,5425
25.0,78000,MORTGAGE,9,DEBTCONSOLIDATION,25000,15.65,0.32,Y,4,1,25000
25.0,64000,RENT,1,DEBTCONSOLIDATION,10000,16.89,0.16,Y,4,1,10000
25.0,25344,RENT,5,VENTURE,4000,16.49,0.16,N,2,1,4000
25.0,38496,RENT,7,HOMEIMPROVEMENT,12000,14.11,0.32,Y,2,1,12000
25.0,15600,RENT,1,EDUCATION,2500,12.53,0.16,N,4,1,2500
25.0,74000,MORTGAGE,9,EDUCATION,12000,13.49,0.16,N,4,1,12000
25.0,34000,RENT,5,EDUCATION,10000,10.36,0.29,N,2,1,10000
25.0,36000,RENT,9,MEDICAL,15000,8.88,0.43,N,2,1,15000
25.0,54383,RENT,5,HOMEIMPROVEMENT,20000,15.65,0.37,Y,4,1,20000
25.0,38500,RENT,3,VENTURE,15000,9.88,0.39,N,2,1,15000
25.0,54000,RENT,2,DEBTCONSOLIDATION,25000,15.65,0.47,Y,2,1,25000
25.0,93924,MORTGAGE,8,DEBTCONSOLIDATION,11000,15.62,0.12,N,4,1,11000
25.0,37000,RENT,0,MEDICAL,6000,14.96,0.16,Y,2,1,6000
25.0,34000,RENT,2,VENTURE,10000,15.58,0.29,Y,2,1,10000
25.0,30000,RENT,0,DEBTCONSOLIDATION,10000,13.49,0.33,Y,3,1,10000
25.0,32400,RENT,1,DEBTCONSOLIDATION,4000,14.09,0.12,Y,2,1,4000
25.0,32000,RENT,4,DEBTCONSOLIDATION,1000,13.99,0.03,Y,3,1,1000
25.0,44000,RENT,4,MEDICAL,6000,8.9,0.14,N,3,1,6000
25.0,39240,RENT,6,HOMEIMPROVEMENT,2000,15.7,0.05,Y,3,1,2000
25.0,90000,RENT,9,VENTURE,28000,13.99,0.32,Y,4,1,28000
25.0,74800,RENT,1,MEDICAL,8400,16.77,0.1,Y,4,1,8400
25.0,25992,OTHER,5,PERSONAL,5000,20.52,0.2,N,4,1,5000
25.0,32000,RENT,0,EDUCATION,12000,8.94,0.38,N,3,1,12000
25.0,66000,RENT,9,HOMEIMPROVEMENT,3000,16.29,0.05,Y,2,1,3000
25.0,39000,RENT,0,MEDICAL,7000,15.62,0.18,N,3,1,7000
25.0,24000,RENT,4,PERSONAL,8500,11.36,0.33,N,4,1,8500
25.0,29120,OWN,0,MEDICAL,6425,15.99,0.22,Y,3,1,6425
25.0,67000,MORTGAGE,9,MEDICAL,10000,17.93,0.15,N,2,1,10000
25.0,69000,RENT,0,HOMEIMPROVEMENT,9000,15.7,0.13,N,3,1,9000
25.0,54000,RENT,2,VENTURE,10000,15.62,0.19,N,2,1,10000
25.0,66000,RENT,9,EDUCATION,25000,15.7,0.38,N,3,1,25000
25.0,50004,RENT,3,MEDICAL,20000,11.36,0.4,N,2,1,20000
25.0,28896,RENT,5,PERSONAL,9600,10.59,0.34,N,2,1,9600
25.0,30000,RENT,6,MEDICAL,3000,16.07,0.1,N,2,1,3000
25.0,60000,MORTGAGE,9,MEDICAL,10000,16.0,0.17,N,4,1,10000
25.0,98000,RENT,2,DEBTCONSOLIDATION,10000,16.4,0.1,Y,2,1,10000
25.0,28000,RENT,9,DEBTCONSOLIDATION,9600,12.22,0.34,Y,2,1,9600
25.0,44000,RENT,1,DEBTCONSOLIDATION,14000,12.61,0.32,N,4,1,14000
25.0,78000,MORTGAGE,2,DEBTCONSOLIDATION,15000,16.0,0.19,N,2,1,15000
25.0,78996,RENT,4,HOMEIMPROVEMENT,6000,7.51,0.08,N,4,1,6000
25.0,59000,RENT,5,PERSONAL,20000,16.89,0.34,N,3,1,20000
25.0,39000,OWN,4,PERSONAL,6000,13.79,0.15,Y,2,1,6000
25.0,70550,MORTGAGE,9,MEDICAL,20000,16.77,0.22,N,2,1,20000
25.0,29500,RENT,4,HOMEIMPROVEMENT,2450,11.83,0.08,N,4,1,2450
25.0,30000,RENT,0,MEDICAL,5000,14.42,0.17,N,3,1,5000
25.0,96000,RENT,9,HOMEIMPROVEMENT,20000,11.11,0.21,N,4,1,20000
25.0,53004,RENT,2,PERSONAL,20000,14.84,0.38,N,2,1,20000
25.0,78000,RENT,2,HOMEIMPROVEMENT,20000,15.76,0.25,Y,3,1,20000
25.0,28000,RENT,0,EDUCATION,7500,10.01,0.27,N,3,1,7500
25.0,28800,RENT,1,MEDICAL,8500,11.49,0.29,N,2,1,8500
25.0,48000,MORTGAGE,7,MEDICAL,8000,15.62,0.17,Y,4,1,8000
25.0,39000,RENT,1,MEDICAL,10000,11.49,0.26,N,3,1,10000
25.0,36000,RENT,2,MEDICAL,3600,9.07,0.1,N,3,1,3600
25.0,25000,RENT,9,MEDICAL,10000,10.99,0.4,N,2,1,10000
25.0,59000,RENT,7,MEDICAL,3600,14.17,0.06,N,4,1,3600
25.0,42000,RENT,1,MEDICAL,15000,15.05,0.36,Y,2,1,15000
25.0,69000,RENT,3,HOMEIMPROVEMENT,10000,11.71,0.14,N,4,1,10000
25.0,45000,RENT,6,MEDICAL,17000,12.99,0.36,Y,3,1,17000
25.0,36000,RENT,2,HOMEIMPROVEMENT,5000,8.49,0.14,N,2,1,5000
25.0,60000,RENT,8,PERSONAL,17000,19.41,0.28,N,4,1,17000
25.0,53352,RENT,3,VENTURE,17500,14.54,0.33,N,3,1,17500
25.0,42000,MORTGAGE,5,DEBTCONSOLIDATION,3200,17.19,0.08,N,3,1,3200
25.0,30000,RENT,7,VENTURE,13000,17.99,0.43,N,2,1,13000
25.0,59004,RENT,1,VENTURE,15000,15.58,0.25,Y,2,1,15000
25.0,65004,RENT,9,DEBTCONSOLIDATION,23500,7.88,0.36,N,2,1,23500
25.0,24000,RENT,2,DEBTCONSOLIDATION,10000,9.62,0.41,N,3,1,10000
25.0,83300,MORTGAGE,0,MEDICAL,5600,15.99,0.06,N,3,1,5600
25.0,69000,RENT,1,EDUCATION,10000,14.18,0.14,N,2,1,10000
25.0,76000,MORTGAGE,1,DEBTCONSOLIDATION,3600,14.59,0.05,N,4,1,3600
25.0,12000,RENT,1,PERSONAL,2500,12.69,0.21,N,2,1,2500
25.0,29004,RENT,5,VENTURE,10000,10.0,0.34,N,4,1,10000
25.0,63000,RENT,9,VENTURE,20000,7.9,0.32,N,3,1,20000
25.0,40000,RENT,2,PERSONAL,7000,15.95,0.17,Y,3,1,7000
25.0,134300,MORTGAGE,9,MEDICAL,25000,15.7,0.19,Y,3,1,25000
25.0,66000,MORTGAGE,9,DEBTCONSOLIDATION,16000,14.09,0.24,Y,2,1,16000
25.0,48000,RENT,0,DEBTCONSOLIDATION,16500,15.95,0.34,Y,2,1,16500
25.0,74800,MORTGAGE,3,MEDICAL,21000,16.77,0.26,Y,3,1,21000
25.0,34000,RENT,7,HOMEIMPROVEMENT,5000,11.49,0.15,N,2,1,5000
25.0,30000,RENT,0,HOMEIMPROVEMENT,15000,17.04,0.49,N,3,1,15000
25.0,66000,MORTGAGE,9,VENTURE,11200,12.09,0.17,Y,2,1,11200
25.0,87550,RENT,9,MEDICAL,3000,8.49,0.03,N,4,1,3000
25.0,42000,MORTGAGE,5,EDUCATION,7600,12.73,0.18,Y,2,1,7600
25.0,34000,RENT,3,MEDICAL,5500,15.7,0.16,N,3,1,5500
25.0,78000,RENT,2,VENTURE,6000,15.05,0.08,Y,3,1,6000
25.0,44004,MORTGAGE,2,MEDICAL,10000,6.92,0.23,N,4,1,10000
25.0,31200,RENT,3,VENTURE,15000,13.85,0.48,Y,4,1,15000
25.0,59000,MORTGAGE,7,PERSONAL,8000,15.27,0.14,N,3,1,8000
25.0,67000,RENT,9,MEDICAL,25000,11.83,0.37,N,2,1,25000
25.0,74700,RENT,0,HOMEIMPROVEMENT,21000,14.11,0.29,Y,2,1,21000
25.0,30000,RENT,3,DEBTCONSOLIDATION,10000,7.9,0.33,N,2,1,10000
25.0,42000,RENT,4,EDUCATION,13000,6.62,0.33,N,4,1,13000
25.0,103000,RENT,8,DEBTCONSOLIDATION,7500,16.77,0.07,N,2,1,7500
25.0,58000,MORTGAGE,3,MEDICAL,6000,5.79,0.1,N,3,1,6000
25.0,65000,RENT,2,VENTURE,20000,16.71,0.31,N,3,1,20000
25.0,44000,RENT,0,EDUCATION,15000,16.0,0.34,N,4,1,15000
25.0,59000,RENT,2,EDUCATION,25000,14.09,0.42,N,4,1,25000
25.0,51850,RENT,2,HOMEIMPROVEMENT,25000,15.95,0.44,N,3,1,25000
25.0,18000,RENT,1,HOMEIMPROVEMENT,6400,14.91,0.36,Y,3,1,6400
25.0,62500,RENT,8,VENTURE,25000,15.65,0.39,N,3,1,25000
25.0,47000,RENT,2,EDUCATION,5000,12.98,0.11,Y,3,1,5000
25.0,31200,RENT,1,HOMEIMPROVEMENT,12000,14.18,0.39,Y,3,1,12000
25.0,96050,RENT,0,EDUCATION,13000,16.4,0.12,N,4,1,13000
25.0,46500,RENT,1,VENTURE,14000,15.95,0.29,N,3,1,14000
25.0,44000,MORTGAGE,9,VENTURE,5000,12.99,0.11,Y,4,1,5000
25.0,95950,RENT,2,PERSONAL,25000,14.42,0.27,Y,3,1,25000
25.0,42000,RENT,1,PERSONAL,6000,16.45,0.14,N,4,1,6000
25.0,45000,RENT,2,VENTURE,15000,11.48,0.33,N,2,1,15000
25.0,55000,RENT,5,DEBTCONSOLIDATION,20000,14.61,0.36,Y,2,1,20000
25.0,30000,RENT,5,HOMEIMPROVEMENT,5000,16.45,0.17,N,4,1,5000
25.0,32200,RENT,2,MEDICAL,8400,14.96,0.28,Y,4,1,8400
25.0,33996,RENT,0,DEBTCONSOLIDATION,12300,15.95,0.34,Y,2,1,12300
25.0,33996,RENT,3,MEDICAL,4000,12.53,0.12,Y,2,1,4000
25.0,68500,RENT,4,PERSONAL,12000,13.16,0.18,Y,4,1,12000
25.0,46000,RENT,7,DEBTCONSOLIDATION,3000,16.29,0.07,Y,3,1,3000
25.0,74000,RENT,1,HOMEIMPROVEMENT,8000,15.62,0.11,N,2,1,8000
25.0,24996,RENT,1,EDUCATION,8000,12.53,0.32,N,4,1,8000
25.0,30000,RENT,3,DEBTCONSOLIDATION,1200,14.09,0.04,Y,3,1,1200
25.0,90000,MORTGAGE,8,DEBTCONSOLIDATION,17000,16.77,0.2,N,3,1,17000
25.0,30000,RENT,2,MEDICAL,5000,14.59,0.17,Y,2,1,5000
25.0,31200,RENT,3,DEBTCONSOLIDATION,10000,7.51,0.32,N,2,1,10000
25.0,27000,OWN,0,VENTURE,11500,20.11,0.43,Y,2,1,11500
25.0,67900,RENT,5,VENTURE,13000,8.9,0.19,N,3,1,13000
25.0,49000,OWN,3,MEDICAL,11000,19.03,0.22,Y,4,1,11000
25.0,64000,RENT,0,DEBTCONSOLIDATION,21100,14.11,0.35,Y,2,1,21100
25.0,108000,RENT,1,EDUCATION,25000,15.62,0.23,Y,2,1,25000
25.0,70000,RENT,0,MEDICAL,5000,16.45,0.06,Y,3,1,5000
25.0,24000,RENT,2,DEBTCONSOLIDATION,10000,7.14,0.42,N,3,1,10000
25.0,46000,RENT,4,DEBTCONSOLIDATION,14550,7.51,0.32,N,2,1,14550
25.0,54000,RENT,2,VENTURE,10000,13.49,0.19,N,2,1,10000
25.0,54000,RENT,0,HOMEIMPROVEMENT,14125,8.49,0.26,N,3,1,14125
25.0,66000,MORTGAGE,9,HOMEIMPROVEMENT,6500,14.54,0.1,Y,2,1,6500
25.0,54000,RENT,1,HOMEIMPROVEMENT,16000,16.35,0.3,Y,3,1,16000
25.0,48996,RENT,0,VENTURE,1000,15.58,0.02,Y,4,1,1000
25.0,58650,RENT,0,MEDICAL,25000,17.74,0.36,N,2,1,25000
25.0,52000,RENT,5,EDUCATION,16000,10.25,0.31,N,4,1,16000
25.0,41000,RENT,0,MEDICAL,15000,11.89,0.37,N,4,1,15000
25.0,51500,RENT,7,MEDICAL,15000,14.42,0.29,N,2,1,15000
25.0,28800,RENT,7,DEBTCONSOLIDATION,8000,7.66,0.28,N,4,1,8000
25.0,78996,RENT,0,HOMEIMPROVEMENT,25000,15.21,0.32,N,4,1,25000
25.0,54996,RENT,8,HOMEIMPROVEMENT,21250,15.95,0.39,N,4,1,21250
25.0,39996,RENT,3,HOMEIMPROVEMENT,3000,11.71,0.08,N,4,1,3000
25.0,28000,RENT,7,PERSONAL,6250,8.9,0.23,N,3,1,6250
25.0,69000,RENT,0,VENTURE,3900,14.61,0.06,Y,4,1,3900
25.0,84000,RENT,9,PERSONAL,25000,11.89,0.3,N,3,1,25000
25.0,28800,RENT,5,DEBTCONSOLIDATION,6500,10.62,0.23,N,2,1,6500
25.0,48000,RENT,0,MEDICAL,13000,15.68,0.27,Y,2,1,13000
25.0,32000,MORTGAGE,9,PERSONAL,2500,11.86,0.08,N,4,1,2500
25.0,98000,RENT,4,HOMEIMPROVEMENT,5000,7.51,0.05,N,2,1,5000
25.0,54000,RENT,8,DEBTCONSOLIDATION,15000,16.29,0.28,N,4,1,15000
25.0,81600,MORTGAGE,9,DEBTCONSOLIDATION,6000,16.45,0.07,N,4,1,6000
25.0,96050,RENT,9,MEDICAL,6000,15.28,0.06,Y,2,1,6000
25.0,39000,RENT,3,MEDICAL,1500,11.71,0.04,N,4,1,1500
25.0,73000,MORTGAGE,8,PERSONAL,5000,16.49,0.07,N,4,1,5000
25.0,34000,RENT,9,PERSONAL,4000,6.76,0.12,N,3,1,4000
25.0,45000,RENT,0,MEDICAL,17000,7.9,0.4,N,4,1,17000
25.0,33000,RENT,9,VENTURE,16000,11.14,0.48,N,2,1,16000
25.0,35600,MORTGAGE,2,DEBTCONSOLIDATION,7000,15.95,0.19,Y,4,1,7000
25.0,30000,RENT,10,EDUCATION,12000,6.62,0.4,N,3,1,12000
25.0,36000,RENT,0,VENTURE,12500,11.11,0.35,N,4,1,12500
25.0,42000,RENT,2,EDUCATION,14000,7.88,0.33,N,4,1,14000
25.0,38000,RENT,2,MEDICAL,13000,15.7,0.34,Y,2,1,13000
25.0,69000,MORTGAGE,9,HOMEIMPROVEMENT,12000,11.99,0.17,N,2,1,12000
25.0,45295,RENT,5,PERSONAL,19200,9.91,0.4,N,2,1,19200
25.0,44004,RENT,1,MEDICAL,12000,16.45,0.27,N,3,1,12000
25.0,64000,RENT,3,HOMEIMPROVEMENT,22000,17.58,0.37,N,3,1,22000
25.0,44000,RENT,4,HOMEIMPROVEMENT,8000,14.72,0.18,Y,3,1,8000
25.0,36000,RENT,5,VENTURE,14750,11.14,0.41,N,3,1,14750
25.0,30000,RENT,1,PERSONAL,5000,15.99,0.17,N,2,1,5000
25.0,97750,MORTGAGE,2,MEDICAL,20000,11.83,0.21,N,3,1,20000
25.0,30000,RENT,2,MEDICAL,10500,10.0,0.34,N,3,1,10500
25.0,64000,RENT,7,DEBTCONSOLIDATION,8000,15.28,0.13,N,3,1,8000
25.0,51000,RENT,9,PERSONAL,4000,10.25,0.08,N,2,1,4000
25.0,29004,RENT,5,MEDICAL,10000,12.84,0.34,N,2,1,10000
25.0,44000,RENT,1,VENTURE,9500,12.53,0.22,N,2,1,9500
25.0,40000,RENT,5,EDUCATION,16000,12.69,0.4,N,4,1,16000
25.0,56000,RENT,1,VENTURE,10000,15.28,0.18,Y,2,1,10000
25.0,30000,RENT,9,MEDICAL,10000,9.88,0.33,N,3,1,10000
25.0,52000,RENT,1,EDUCATION,18000,13.11,0.35,Y,4,1,18000
25.0,39000,RENT,9,MEDICAL,20000,14.11,0.51,Y,2,1,20000
25.0,71400,MORTGAGE,2,MEDICAL,12250,15.95,0.14,N,3,1,12250
25.0,30000,RENT,3,HOMEIMPROVEMENT,8000,11.11,0.27,N,3,1,8000
25.0,93000,MORTGAGE,9,DEBTCONSOLIDATION,15000,16.77,0.16,Y,4,1,15000
25.0,29000,RENT,3,EDUCATION,10625,6.62,0.36,N,2,1,10625
25.0,37000,RENT,2,MEDICAL,15000,17.19,0.41,N,4,1,15000
25.0,31200,OWN,5,EDUCATION,6000,19.03,0.19,N,4,1,6000
25.0,34000,RENT,3,MEDICAL,2000,14.61,0.06,N,2,1,2000
25.0,18000,RENT,4,EDUCATION,5000,19.03,0.27,Y,3,1,5000
25.0,18000,RENT,2,HOMEIMPROVEMENT,3000,12.69,0.17,N,4,1,3000
25.0,40000,RENT,0,VENTURE,14500,10.99,0.36,N,2,1,14500
25.0,37500,RENT,9,PERSONAL,12000,10.38,0.32,N,3,1,12000
25.0,33772,RENT,3,HOMEIMPROVEMENT,3600,16.02,0.11,Y,3,1,3600
25.0,64000,MORTGAGE,4,DEBTCONSOLIDATION,12000,12.99,0.19,Y,2,1,12000
25.0,25000,MORTGAGE,9,PERSONAL,8000,14.84,0.32,N,2,1,8000
25.0,63000,RENT,2,EDUCATION,20000,16.4,0.32,N,3,1,20000
25.0,27000,RENT,1,HOMEIMPROVEMENT,4000,14.59,0.15,N,2,1,4000
25.0,54000,MORTGAGE,4,DEBTCONSOLIDATION,10000,14.11,0.19,Y,3,1,10000
25.0,29000,RENT,4,HOMEIMPROVEMENT,7000,13.98,0.24,N,3,1,7000
25.0,49000,MORTGAGE,9,DEBTCONSOLIDATION,5000,14.61,0.1,N,4,1,5000
25.0,69000,RENT,0,HOMEIMPROVEMENT,25000,14.11,0.36,Y,2,1,25000
25.0,59497,RENT,9,MEDICAL,20000,16.32,0.34,N,2,1,20000
25.0,65000,RENT,4,PERSONAL,20000,17.58,0.31,Y,2,1,20000
25.0,44000,MORTGAGE,8,MEDICAL,2000,11.14,0.05,N,2,1,2000
25.0,29004,RENT,3,HOMEIMPROVEMENT,6250,15.99,0.22,Y,4,1,6250
25.0,90000,RENT,9,PERSONAL,10000,15.65,0.11,N,2,1,10000
25.0,42000,RENT,1,HOMEIMPROVEMENT,10000,15.57,0.24,N,3,1,10000
25.0,64000,RENT,6,DEBTCONSOLIDATION,15000,15.27,0.23,N,4,1,15000
25.0,66000,MORTGAGE,9,DEBTCONSOLIDATION,25000,14.83,0.38,N,4,1,25000
25.0,54000,RENT,1,EDUCATION,19000,7.9,0.35,N,4,1,19000
25.0,66000,RENT,1,DEBTCONSOLIDATION,25000,14.83,0.38,N,3,1,25000
25.0,108000,MORTGAGE,9,VENTURE,10000,7.14,0.09,N,4,1,10000
25.0,32000,RENT,4,MEDICAL,10000,16.77,0.32,N,4,1,10000
25.0,18204,RENT,0,DEBTCONSOLIDATION,4500,13.61,0.25,N,2,1,4500
25.0,25000,RENT,6,MEDICAL,8500,11.71,0.34,N,4,1,8500
25.0,64000,RENT,6,HOMEIMPROVEMENT,4000,7.88,0.06,N,4,1,4000
25.0,30000,RENT,3,DEBTCONSOLIDATION,11500,13.79,0.38,Y,4,1,11500
25.0,40000,RENT,3,DEBTCONSOLIDATION,7000,13.22,0.17,Y,4,1,7000
25.0,36000,RENT,10,PERSONAL,15000,11.36,0.42,N,2,1,15000
25.0,95500,MORTGAGE,1,VENTURE,22000,16.49,0.24,N,2,1,22000
25.0,45000,RENT,4,DEBTCONSOLIDATION,15000,11.49,0.33,N,3,1,15000
25.0,25920,RENT,1,MEDICAL,5000,15.62,0.19,N,3,1,5000
25.0,44000,RENT,5,MEDICAL,5000,15.33,0.11,Y,2,1,5000
25.0,33000,RENT,2,EDUCATION,12000,14.96,0.37,N,3,1,12000
25.0,28800,RENT,1,PERSONAL,10000,11.89,0.35,N,3,1,10000
25.0,54000,RENT,4,EDUCATION,20000,10.99,0.37,N,3,1,20000
25.0,78996,RENT,0,HOMEIMPROVEMENT,25000,11.86,0.31,N,3,1,25000
25.0,32000,RENT,1,DEBTCONSOLIDATION,7500,14.84,0.23,N,4,1,7500
25.0,31200,RENT,3,VENTURE,12250,16.32,0.39,Y,3,1,12250
25.0,128000,MORTGAGE,6,EDUCATION,25000,7.9,0.19,N,2,1,25000
25.0,42000,MORTGAGE,2,MEDICAL,8500,15.27,0.2,Y,4,1,8500
25.0,44000,RENT,0,VENTURE,13650,17.06,0.31,Y,4,1,13650
25.0,88000,RENT,2,EDUCATION,15000,14.93,0.17,Y,3,1,15000
25.0,14400,RENT,2,HOMEIMPROVEMENT,5500,16.89,0.38,N,4,1,5500
25.0,77954,MORTGAGE,9,MEDICAL,15000,14.42,0.17,N,2,1,15000
25.0,30000,RENT,4,PERSONAL,10000,11.71,0.33,N,2,1,10000
25.0,78000,RENT,0,HOMEIMPROVEMENT,20000,14.96,0.25,Y,4,1,20000
25.0,59000,MORTGAGE,6,MEDICAL,15000,11.49,0.25,N,2,1,15000
25.0,76800,MORTGAGE,3,DEBTCONSOLIDATION,12500,15.95,0.17,Y,2,1,12500
25.0,36000,RENT,7,PERSONAL,5000,9.91,0.14,N,3,1,5000
25.0,30000,RENT,2,HOMEIMPROVEMENT,2400,13.22,0.08,Y,2,1,2400
25.0,32000,RENT,1,HOMEIMPROVEMENT,5000,16.45,0.16,N,4,1,5000
25.0,26400,RENT,1,PERSONAL,1325,6.62,0.05,N,2,1,1325
25.0,36000,RENT,3,HOMEIMPROVEMENT,8000,17.14,0.22,N,2,1,8000
25.0,44000,RENT,0,HOMEIMPROVEMENT,4000,11.86,0.09,N,3,1,4000
25.0,27024,OWN,7,EDUCATION,8000,16.69,0.3,N,2,1,8000
25.0,45000,RENT,0,MEDICAL,17500,15.33,0.39,N,4,1,17500
25.0,25000,RENT,2,DEBTCONSOLIDATION,9000,14.09,0.37,Y,3,1,9000
25.0,97000,RENT,3,HOMEIMPROVEMENT,35000,7.9,0.36,N,4,1,35000
25.0,64000,MORTGAGE,9,DEBTCONSOLIDATION,12000,14.42,0.19,N,4,1,12000
25.0,40000,RENT,5,MEDICAL,10000,7.29,0.25,N,4,1,10000
25.0,35000,RENT,4,MEDICAL,15000,16.77,0.43,N,3,1,15000
25.0,30000,RENT,2,EDUCATION,7500,15.31,0.25,Y,2,1,7500
25.0,37200,RENT,3,VENTURE,4000,11.86,0.11,N,2,1,4000
25.0,25000,RENT,0,DEBTCONSOLIDATION,8000,12.73,0.32,Y,4,1,8000
25.0,33000,RENT,9,DEBTCONSOLIDATION,16000,8.9,0.47,N,2,1,16000
25.0,26000,RENT,0,PERSONAL,8400,12.72,0.3,Y,3,1,8400
25.0,65450,MORTGAGE,9,MEDICAL,6000,14.26,0.09,Y,3,1,6000
25.0,76200,RENT,3,DEBTCONSOLIDATION,20000,11.12,0.26,N,4,1,20000
25.0,30000,RENT,9,MEDICAL,13475,17.99,0.44,N,2,1,13475
25.0,34000,RENT,2,MEDICAL,10000,15.58,0.29,Y,3,1,10000
26.0,54000,RENT,1,PERSONAL,9600,9.32,0.18,N,4,1,9600
26.0,30000,RENT,2,MEDICAL,12000,7.51,0.4,N,4,1,12000
26.0,54833,RENT,6,MEDICAL,10000,11.36,0.18,N,2,1,10000
